table,variable,coef,se,z_abs,stars,spec,paper_title,wp_number,year,direction,positive,negative,published_top3,pvalue,estimated,note,estimated_z,dep_var,panel,p_value,t_stat
Table 3,Tier1 Ratio,-0.2024,0.1424,1.42,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Market-to-Book,-0.2635,0.4466,0.59,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Entrenched CEO,0.0459,0.918,0.05,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Bank Complexity,-1.5584,1.4571,1.07,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Total Assets,0.1573,0.1573,1.0,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Tier1 Ratio,-0.277,0.172,1.61,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Market-to-Book,-0.823,0.5486,1.5,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Entrenched CEO,0.7269,1.1916,0.61,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,NII/Assets,14.0747,16.9698,0.83,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Trading/Assets,20.101,8.6322,2.33,**,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 3,Deposits/Assets,4.4281,2.8177,1.57,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,RC,-0.0034,0.0027,1.28,,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Bank Complexity,-0.0066,0.0055,1.21,,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Total Assets,0.004,0.0006,6.77,***,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Tier1 Ratio,0.0027,0.0007,3.95,***,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Market-to-Book,0.0061,0.0017,3.5,***,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,NII/Assets,-0.1117,0.147,0.76,,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Trading/Assets,-0.0319,0.0125,2.54,**,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Deposits/Assets,-0.009,0.0139,0.65,,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Securities/Assets,-0.0219,0.0142,1.54,,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,CI Loans/Assets,0.0166,0.0137,1.21,,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Real Estate/Assets,0.0048,0.0077,0.62,,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Char-offs/Assets,1.0114,0.6434,1.57,,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Crisis Year(2008),-0.0176,0.0023,7.8,***,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Post Crisis Year,-0.0265,0.0031,8.44,***,Col (1),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,RC,-0.0213,0.022,0.97,,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Bank Complexity,-0.026,0.0632,0.41,,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Total Assets,0.0133,0.0071,1.86,*,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Tier1 Ratio,0.0245,0.0092,2.66,***,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Market-to-Book,0.0824,0.0248,3.32,***,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,NII/Assets,-0.3827,1.1953,0.32,,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Trading/Assets,0.1963,0.1693,1.16,,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Deposits/Assets,-0.0037,0.0925,0.04,,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Securities/Assets,-0.0923,0.1594,0.58,,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,CI Loans/Assets,0.2467,0.1485,1.66,,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Real Estate/Assets,-0.1502,0.0889,1.69,*,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Char-offs/Assets,-1.7464,7.2766,0.24,,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Crisis Year(2008),-0.1409,0.0192,7.32,***,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Post Crisis Year,-0.1454,0.0229,6.35,***,Col (2),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,RC,0.0065,0.05,0.13,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Bank Complexity,0.0361,0.0902,0.4,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Total Assets,0.0124,0.0147,0.84,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Tier1 Ratio,0.0652,0.0147,4.44,***,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Market-to-Book,0.1219,0.0351,3.47,***,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,NII/Assets,0.4655,2.5833,0.18,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Trading/Assets,0.5136,0.3542,1.45,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Deposits/Assets,-0.1919,0.2181,0.88,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Securities/Assets,-0.4128,0.3784,1.09,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,CI Loans/Assets,0.5759,0.2618,2.2,**,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Real Estate/Assets,-0.1841,0.172,1.07,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Char-offs/Assets,-4.1156,14.6985,0.28,,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Crisis Year(2008),-0.1342,0.051,2.63,**,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Post Crisis Year,0.2886,0.0593,4.87,***,Col (3),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,RC,6.4189,3.8422,1.67,*,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Bank Complexity,-3.8054,7.7666,0.49,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Total Assets,-0.4767,1.109,0.43,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Tier1 Ratio,-5.3,1.3451,3.94,***,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Market-to-Book,-7.189,2.4965,2.88,***,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,NII/Assets,-4.5599,152.6633,0.03,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Trading/Assets,-31.4187,25.5439,1.23,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Deposits/Assets,-14.4092,18.7131,0.77,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Securities/Assets,32.8453,29.3616,1.12,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,CI Loans/Assets,-61.2341,23.9388,2.56,**,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Real Estate/Assets,15.1184,12.8115,1.18,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Char-offs/Assets,950.1304,1021.4196,0.93,,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Crisis Year(2008),54.38,2.7256,19.96,***,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Post Crisis Year,56.7615,3.9605,14.34,***,Col (4),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,RC,0.6784,0.552,1.23,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Bank Complexity,-0.4932,1.1209,0.44,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Total Assets,-0.0443,0.158,0.28,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Tier1 Ratio,-0.7578,0.1919,3.95,***,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Market-to-Book,-0.9384,0.3494,2.69,***,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,NII/Assets,-3.5831,22.3941,0.16,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Trading/Assets,-3.5274,3.7183,0.95,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Deposits/Assets,-2.3502,2.6707,0.88,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Securities/Assets,4.1502,4.1502,1.0,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,CI Loans/Assets,-8.6099,3.573,2.41,**,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Real Estate/Assets,1.3251,1.8667,0.71,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Char-offs/Assets,105.2618,140.3491,0.75,,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Crisis Year(2008),7.2508,0.3614,20.06,***,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Post Crisis Year,7.1161,0.5376,13.23,***,Col (5),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,RC,0.0049,0.0169,0.29,,Col (6),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Bank Complexity,0.0212,0.0365,0.58,,Col (6),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Total Assets,-0.0031,0.0033,0.93,,Col (6),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Tier1 Ratio,-0.0158,0.0048,3.3,***,Col (6),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 4,Market-to-Book,-0.0183,0.0092,2.0,**,Col (6),Why do Bank Boards have Risk Committees?,w29106,2021,0,False,False,False,,,,,,,,
Table 1,Bid-ask spread ($ per $100 face value),0.213,0.048,4.42,***,"Col (1), March 12, 2020",The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,Bid-ask spread ($ per $100 face value),0.299,0.027,11.03,***,"Col (1), January 6, 2020",The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,Bid-ask spread ($ per $100 face value),0.269,0.03,8.98,***,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,Bid-ask spread ($ per $100 face value),0.235,0.138,1.7,*,Col (3),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(On the run),-0.0919,0.014,6.52,***,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(On the run),-0.00876,0.015,0.59,,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(1st off the run),-0.0349,0.014,2.44,**,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(1st off the run),0.00539,0.013,0.43,,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(2nd off the run),-0.0266,0.013,2.05,**,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(2nd off the run),0.00369,0.011,0.33,,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(3rd off the run),-0.0269,0.013,2.1,**,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(3rd off the run),-0.00669,0.011,0.62,,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(4th off the run),-0.00525,0.013,0.41,,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(4th off the run),-0.00762,0.011,0.72,,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(CTD in 2yr futures contract),-0.194,0.027,7.07,***,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(CTD in 2yr futures contract),-0.167,0.023,7.3,***,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(CTD in 5yr futures contract),-0.142,0.028,5.13,***,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(CTD in 5yr futures contract),-0.12,0.023,5.19,***,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(CTD in 10yr futures contract),-0.101,0.028,3.64,***,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(CTD in 10yr futures contract),-0.0811,0.023,3.52,***,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(CTD in ultra 10yr futures contract),-0.0376,0.034,1.1,,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,D(CTD in ultra 10yr futures contract),-0.0277,0.028,0.98,,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,Coupon,0.0173,0.008,2.13,**,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,Coupon,0.00124,0.004,0.28,,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,Coupon,0.00686,0.0046,1.49,,Col (3),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,Coupon,0.00166,0.0039,0.43,,Col (4),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 1,Coupon,0.0007,0.0025,0.28,,Col (5),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,D(Fraction owned on 3/18 = 0.7),0.0634,0.0111,5.71,***,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,D(Fraction owned on 3/18 = 0.7),0.0396,0.0074,5.33,***,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,D(Fraction owned on 3/18 = 0.7),-0.0733,0.0134,5.46,***,Col (4),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,D(0.59 ≤ Fraction owned on 3/18 < 0.7),0.033,0.0096,3.42,***,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,D(0.59 ≤ Fraction owned on 3/18 < 0.7),0.0175,0.0063,2.77,***,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,D(0.59 ≤ Fraction owned on 3/18 < 0.7),-0.0359,0.0114,3.15,***,Col (4),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,Fraction bought from 3/19 to 4/1,-0.535,0.131,4.09,***,Col (4),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,Coupon,0.0164,0.0076,2.15,**,Col (1),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,Coupon,0.0109,0.0049,2.25,**,Col (2),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,Coupon,0.00679,0.0088,0.77,,Col (3),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
Table 4,Coupon,0.0144,0.0062,2.34,**,Col (4),The Treasury Market in Spring 2020 and the Response of the Federal Reserve,w29128,2021,1,True,False,False,,,,,,,,
